,alt,sum,brw,mhd,thd,nwr,kum,mlo,smo,cgo,ush,psa,spo
1999-11-01,261.655,,261.343,261.708,,262.115,261.938,262.148,259.798,259.762,,,258.875
1999-12-01,262.078,,261.798,261.593,,262.058,261.858,261.862,259.825,259.486,,,258.629
2000-01-01,262.291,,262.01,261.416,,261.733,261.668,261.558,260.011,259.004,,,258.381
2000-02-01,262.207,,261.974,261.301,,261.392,261.56,261.344,260.059,258.803,,,257.909
2000-03-01,262.036,,261.622,261.209,,261.304,261.041,261.189,259.562,258.413,,,257.739
2000-04-01,261.21,,261.194,261.045,,260.961,260.777,260.773,258.727,257.867,,,257.774
2000-05-01,260.66,,261.055,260.887,,260.614,260.539,260.314,257.962,257.561,,,257.884
2000-06-01,260.852,,260.947,260.782,,260.773,260.233,260.168,257.661,257.455,,,257.803
2000-07-01,260.678,,260.586,260.367,,261.065,259.828,260.122,257.704,257.364,,,257.929
2000-08-01,260.174,,260.021,259.906,,260.812,259.794,260.058,257.721,257.341,,,258.008
2000-09-01,259.842,,259.971,259.875,,260.629,259.952,260.016,257.563,257.416,,,257.811
2000-10-01,260.366,,260.211,260.148,,260.908,260.171,260.067,257.49,257.527,,,257.483
2000-11-01,260.772,,260.649,260.307,,261.057,260.215,259.957,257.473,257.496,,,257.372
2000-12-01,260.706,,260.789,260.325,,261.031,260.149,259.997,257.491,257.341,,,257.323
2001-01-01,260.569,,260.756,260.139,,260.937,260.067,259.815,257.628,256.881,,,256.881
2001-02-01,260.727,,260.504,259.928,,260.954,259.856,259.609,257.555,256.314,,,256.642
2001-03-01,260.274,,260.335,259.735,,260.581,259.436,259.215,257.271,255.71,,255.68,256.278
2001-04-01,259.879,,259.989,259.682,,259.906,259.199,258.852,256.779,255.68,,255.23,255.897
2001-05-01,259.859,,259.612,259.689,,259.223,259.011,258.657,256.298,255.901,,255.23,255.58
2001-06-01,259.372,,259.174,259.265,,258.995,258.757,258.288,256.355,256.025,,255.048,255.807
2001-07-01,258.342,,258.6,258.319,,258.933,258.249,257.769,256.965,255.873,,255.402,255.891
2001-08-01,257.808,,257.982,257.73,,258.687,258.029,257.452,257.117,255.89,,256.143,256.028
2001-09-01,257.567,,257.85,257.889,,258.497,258.133,257.582,256.618,255.825,,256.122,256.074
2001-10-01,257.989,,258.185,258.306,,258.364,258.273,257.734,256.429,255.742,,256.05,256.137
2001-11-01,258.428,,258.495,258.444,,258.33,258.417,257.799,256.47,255.666,,255.907,256.043
2001-12-01,258.794,,258.591,258.76,,258.441,258.346,257.662,256.532,255.614,,255.532,255.995
2002-01-01,258.54,,258.538,258.913,,258.329,258.083,257.336,256.581,255.293,,255.264,255.974
2002-02-01,258.314,,258.406,258.843,258.8,258.212,257.752,257.052,256.696,255.214,,255.183,255.767
2002-03-01,258.034,,258.182,258.447,258.218,257.993,257.915,256.833,256.321,254.854,,254.782,255.447
2002-04-01,257.847,,257.878,258.018,257.646,257.525,257.751,256.57,255.794,254.363,,254.143,255.179
2002-05-01,257.482,,257.468,257.444,257.079,257.08,257.242,256.357,255.251,253.957,,253.777,254.604
2002-06-01,257.057,,257.045,257.067,256.926,257.129,256.541,256.169,254.98,254.156,,253.395,254.296
2002-07-01,256.423,,256.609,256.593,256.433,257.268,256.065,255.875,254.829,254.215,,253.603,254.477
2002-08-01,255.802,,256.09,256.013,256.266,256.943,255.971,255.622,254.625,254.066,,253.804,254.523
2002-09-01,255.941,,255.843,255.824,256.513,256.814,256.298,255.566,254.495,254.026,,253.803,254.229
2002-10-01,256.295,,255.981,255.982,256.428,256.452,256.451,255.64,254.43,253.972,,253.554,253.984
2002-11-01,256.63,,256.323,256.475,256.449,256.155,256.474,255.686,253.987,253.818,,253.443,253.772
2002-12-01,256.546,,256.288,256.354,256.307,255.816,256.152,255.538,253.623,253.146,,253.058,253.483
2003-01-01,256.402,,256.175,255.793,255.917,255.842,255.716,255.179,253.402,252.454,,252.885,253.252
2003-02-01,256.037,,256.046,255.489,255.445,255.424,255.209,254.955,253.423,251.979,,252.433,252.909
2003-03-01,255.873,,255.863,255.497,255.394,255.012,255.064,254.832,253.412,251.836,,252.392,252.64
2003-04-01,255.621,,255.614,255.221,255.098,254.63,254.68,254.646,253.345,251.706,,251.948,252.346
2003-05-01,255.343,,255.47,254.834,254.842,254.572,254.438,254.335,252.915,251.794,,252.127,252.191
2003-06-01,254.939,,255.09,254.919,254.485,254.324,254.152,254.061,252.524,251.889,,251.763,252.214
2003-07-01,254.041,,254.478,254.587,254.014,254.285,253.942,253.805,252.366,251.949,,252.189,252.291
2003-08-01,253.144,,253.833,254.01,253.618,254.411,253.694,253.748,252.22,251.97,,252.131,252.364
2003-09-01,253.049,,253.54,253.574,253.603,254.324,253.638,253.736,252.029,251.785,,251.974,252.275
2003-10-01,253.486,,253.68,253.627,253.848,254.033,253.63,253.691,251.676,251.486,,251.362,252.16
2003-11-01,253.814,,254.033,253.83,253.805,253.941,253.534,253.56,251.915,251.348,,251.544,251.971
2003-12-01,253.936,,254.135,253.694,253.746,253.784,253.374,253.469,251.872,251.233,,251.535,251.769
2004-01-01,253.816,,253.964,253.676,253.577,253.663,253.237,253.212,251.749,250.941,,251.171,251.443
2004-02-01,253.497,,253.713,253.326,253.335,253.408,252.89,252.891,251.8,250.588,,250.672,251.119
2004-03-01,253.384,,253.622,252.932,253.028,253.073,252.634,252.723,251.925,250.159,,250.14,250.907
2004-04-01,253.317,,253.585,252.539,252.806,252.903,252.698,252.623,251.671,249.92,,249.726,250.766
2004-05-01,253.177,,253.174,252.505,252.737,252.8,252.574,252.415,251.472,249.676,249.9,249.359,250.592
2004-06-01,252.689,251.438,252.605,252.507,252.371,252.291,252.016,252.115,251.132,249.513,249.79,249.145,250.512
2004-07-01,252.078,251.418,251.932,252.147,251.996,252.055,251.611,251.925,250.846,249.621,249.524,249.193,250.594
2004-08-01,251.329,251.16,251.485,251.719,251.687,252.107,251.634,251.832,250.682,249.755,250.02,249.318,250.589
2004-09-01,251.142,251.287,251.333,251.276,251.785,251.892,251.562,251.731,250.421,249.516,249.728,249.323,250.414
2004-10-01,251.324,251.355,251.574,251.3,251.449,251.811,251.259,251.7,250.177,249.063,249.423,249.175,250.229
2004-11-01,251.646,251.368,251.825,251.143,251.3,251.89,251.161,251.673,250.089,248.868,249.331,249.174,249.986
2004-12-01,251.641,251.427,251.965,251.228,251.223,251.69,251.244,251.519,250.122,248.813,249.154,249.044,249.579
2005-01-01,251.624,251.27,251.92,251.081,251.337,251.422,251.263,251.283,249.978,248.563,248.961,248.79,249.254
2005-02-01,251.516,251.291,251.715,251.222,251.235,251.407,251.034,251.077,249.927,248.161,248.868,248.152,248.817
2005-03-01,251.484,251.189,251.58,251.461,251.185,251.334,250.91,250.896,249.772,247.805,248.305,247.426,248.378
2005-04-01,251.323,251.003,251.388,251.496,250.926,251.127,250.674,250.66,249.224,247.576,248.625,247.144,248.085
