,alt,sum,brw,mhd,thd,nwr,kum,mlo,smo,cgo,ush,psa,spo
1995-07-01,529.493,,530.611,,,530.186,,526.073,521.691,518.116,,,517.745
1995-08-01,529.925,,530.573,,,531.762,,526.849,521.889,518.807,,,518.182
1995-09-01,530.866,,530.484,,,532.346,,528.24,522.006,518.527,,,518.578
1995-10-01,530.948,,530.95,,,532.61,,528.929,522.909,518.702,,,519.054
1995-11-01,531.952,,533.019,,,532.928,531.82,528.595,523.136,519.725,,,519.26
1995-12-01,534.784,,534.945,,,532.919,532.831,528.028,524.426,521.231,,,519.912
1996-01-01,535.91,,535.77,,,533.574,532.12,529.081,526.44,521.544,,,520.886
1996-02-01,535.812,,535.286,,,534.123,533.91,529.9,527.873,522.091,,,521.307
1996-03-01,534.797,,534.67,,,533.638,533.408,529.751,526.804,522.224,,,521.948
1996-04-01,534.675,,534.261,,,534.004,532.046,529.646,526.611,522.6,,,522.816
1996-05-01,534.545,,534.018,,,534.701,532.078,530.204,526.749,523.855,,,523.303
1996-06-01,535.18,,533.855,,,534.601,532.967,530.771,527.142,524.127,,,523.641
1996-07-01,535.391,,534.135,,,535.04,533.681,531.228,527.043,524.045,,,524.217
1996-08-01,534.908,,534.207,,,536.521,534.347,532.007,527.554,524.415,,,524.812
1996-09-01,536.353,,534.341,,,537.233,534.619,533.084,527.768,525.561,,,525.12
1996-10-01,537.627,,535.211,,,536.644,534.971,533.641,528.452,525.982,,,525.449
1996-11-01,537.896,,536.821,,,536.248,535.652,533.682,529.838,526.378,,,525.961
1996-12-01,538.253,,537.668,,,536.229,536.377,533.696,531.247,526.665,,,526.505
1997-01-01,538.862,,537.538,,,536.574,536.408,533.788,531.396,526.824,,,526.691
1997-02-01,538.662,,537.515,,,536.565,536.61,533.673,531.639,527.665,,,526.408
1997-03-01,538.012,,537.242,,,536.538,536.389,533.386,532.116,528.095,,,526.289
1997-04-01,539.035,,536.935,,,536.423,536.174,533.548,532.024,527.622,,,526.72
1997-05-01,538.721,,536.208,,,536.49,536.271,534.27,531.158,528.608,,,527.615
1997-06-01,537.946,,536.057,,,536.892,536.569,534.516,531.013,530.135,,,527.964
1997-07-01,537.191,,536.055,,,537.924,537.226,534.294,531.388,529.772,,,528.508
1997-08-01,537.85,,536.456,,,538.521,537.911,535.408,531.941,529.428,,,529.094
1997-09-01,538.163,,537.419,,,539.286,538.822,536.716,532.524,530.858,,,529.441
1997-10-01,538.939,,539.055,,,539.893,539.316,536.96,533.021,531.525,,,529.499
1997-11-01,539.824,,539.923,,,540.022,539.925,537.021,533.053,531.04,,,529.603
1997-12-01,540.475,,540.14,,,539.856,539.771,536.981,533.412,530.762,,,530.008
1998-01-01,541.351,,540.037,,,539.938,540.175,536.578,533.471,530.755,,,530.199
1998-02-01,540.862,,539.865,,,539.543,540.508,536.691,533.199,530.873,,,530.285
1998-03-01,539.982,,539.7,,,539.383,539.895,537.633,532.646,530.643,,,530.271
1998-04-01,539.764,,540.476,,,539.39,539.042,538.031,532.802,530.688,,,530.448
1998-05-01,540.714,,540.289,,,539.545,539.282,538.343,533.163,531.023,,,530.581
1998-06-01,540.539,,539.575,,,539.859,539.602,538.489,533.775,531.556,,,531.253
1998-07-01,540.929,,538.888,,,540.639,539.161,538.328,533.908,531.902,,,531.737
1998-08-01,540.006,,538.951,,,540.992,539.913,538.756,534.248,532.732,,,532.135
1998-09-01,540.007,,539.231,,,541.169,540.354,539.384,535.145,534.035,,,532.523
1998-10-01,540.85,,539.766,543.83,,541.191,540.739,539.611,536.602,534.77,,,533.152
1998-11-01,542.553,,540.343,543.129,,541.174,540.767,539.587,537.276,534.761,,,532.92
1998-12-01,542.906,,541.617,545.03,,541.06,541.505,539.796,537.277,534.378,,,532.813
1999-01-01,543.631,,542.735,543.388,,541.249,541.536,540.077,537.746,534.363,,,533.138
1999-02-01,544.04,,542.477,543.182,,541.581,541.281,540.045,537.883,534.842,,,533.754
1999-03-01,543.886,,541.944,542.448,,542.015,541.429,540.089,537.638,535.716,,,533.903
1999-04-01,543.078,,541.915,541.981,,541.599,541.969,539.989,537.38,535.692,,,534.098
1999-05-01,542.005,,541.911,542.176,,541.172,542.457,539.988,537.554,535.68,,,534.327
1999-06-01,541.335,,541.576,542.439,,541.495,541.782,540.098,537.27,535.544,,,534.68
1999-07-01,540.867,,541.387,542.466,,542.426,541.334,540.343,537.455,535.726,,,535.104
1999-08-01,541.817,,541.175,542.418,,542.656,541.277,540.823,537.566,536.158,,,535.673
1999-09-01,543.01,,541.434,542.374,,542.82,542.479,541.312,537.601,536.724,,,536.702
1999-10-01,542.686,,542.395,543.18,,542.908,543.925,542.063,537.568,537.032,,,536.514
1999-11-01,542.714,,543.72,544.068,,543.04,544.176,542.248,538.178,537.224,,,536.423
1999-12-01,543.914,,544.713,544.13,,543.036,543.855,542.354,538.989,537.97,,,536.728
2000-01-01,544.697,,545.325,544.443,,543.086,543.803,542.116,539.47,537.908,,,537.287
2000-02-01,544.794,,545.355,544.691,,542.874,543.958,541.958,539.636,537.569,,,536.991
2000-03-01,545.624,,544.904,544.718,,543.416,543.335,541.817,539.554,537.301,,,537.088
2000-04-01,545.579,,544.416,544.822,,544.122,544.194,542.13,539.442,538.118,,,537.207
2000-05-01,545.721,,544.522,544.822,,544.796,545.711,542.786,538.893,538.66,,,537.504
2000-06-01,545.307,,544.667,544.46,,545.61,546.19,543.655,538.755,539.364,,,537.698
2000-07-01,544.353,,544.539,543.942,,546.068,545.013,543.737,539.051,539.24,,,538.064
2000-08-01,543.65,,544.094,543.461,,545.598,544.018,543.021,539.465,538.678,,,538.686
2000-09-01,544.079,,544.554,543.753,,545.328,544.248,542.968,539.599,538.686,,,538.697
2000-10-01,544.873,,545.276,544.951,,545.674,545.381,543.683,539.832,538.912,,,538.586
2000-11-01,545.896,,545.913,545.713,,545.873,545.797,543.847,540.057,538.817,,,538.946
2000-12-01,546.267,,545.972,545.857,,545.688,545.314,543.477,540.482,538.844,,,539.156
2001-01-01,546.449,,546.188,546.088,,545.431,545.215,543.366,541.145,539.011,,,538.698
2001-02-01,546.718,,546.215,546.295,,544.973,545.49,543.414,541.37,538.35,,,538.569
2001-03-01,546.434,,546.161,546.321,,544.56,545.017,543.15,541.013,538.029,,538.04,538.443
2001-04-01,546.091,,545.703,546.347,,544.093,545.057,542.899,540.321,538.569,,537.98,538.145
2001-05-01,546.54,,545.388,545.991,,544.576,545.404,542.812,539.856,539.297,,537.591,538.048
2001-06-01,546.33,,545.001,545.647,,545.387,544.773,542.776,540.036,539.328,,538.257,538.439
2001-07-01,545.097,,544.548,544.979,,545.716,543.932,542.695,540.743,539.273,,538.858,538.862
2001-08-01,544.112,,543.933,544.663,,545.421,544.118,542.896,541.135,539.53,,538.81,539.112
2001-09-01,544.153,,543.711,544.867,,545.424,544.993,543.311,540.745,539.318,,539.081,539.788
2001-10-01,544.86,,544.242,545.82,,545.749,545.829,543.881,540.953,539.693,,539.844,540.179
2001-11-01,545.636,,545.239,546.086,,546.216,546.462,544.204,541.405,540.414,,540.255,540.486
2001-12-01,546.551,,545.652,546.519,,546.857,546.364,543.932,541.85,540.671,,540.23,540.497
2002-01-01,546.525,,545.495,546.454,,547.307,546.297,543.629,542.071,540.275,,540.043,540.703
2002-02-01,546.069,,545.439,546.71,547.74,547.459,545.997,543.47,542.436,540.556,,539.744,540.292
2002-03-01,546.511,,545.575,546.527,545.995,546.636,545.663,543.486,541.931,540.397,,539.61,540.096
2002-04-01,547.072,,545.183,546.434,547.438,545.676,545.562,543.32,541.217,539.752,,539.226,540.078
2002-05-01,546.379,,544.479,545.901,545.764,545.441,545.992,543.748,540.878,540.105,,539.512,540.269
2002-06-01,545.337,,543.88,545.628,545.614,545.634,545.731,544.103,541.067,541.319,,540.136,540.239
2002-07-01,545.098,,543.643,545.034,545.425,545.968,545.083,544.135,541.051,541.344,,540.377,540.472
2002-08-01,544.948,,543.397,544.13,545.067,546.559,544.99,543.892,540.747,540.426,,540.278,540.398
2002-09-01,545.115,,543.447,543.797,546.143,546.98,545.588,544.279,540.783,540.181,,540.888,540.272
2002-10-01,545.698,,544.136,545.259,547.223,546.224,545.605,544.701,541.292,540.99,,541.315,540.215
2002-11-01,546.724,,544.884,546.412,547.646,545.316,545.88,544.866,541.311,541.201,,541.018,540.083
2002-12-01,546.916,,544.993,545.76,547.07,544.537,546.013,544.757,541.5,540.38,,540.847,539.601
2003-01-01,546.554,,545.139,545.416,546.579,544.384,545.884,544.273,541.434,539.601,,540.835,539.398
2003-02-01,546.688,,545.684,546.219,546.013,544.081,545.719,543.98,541.702,539.909,,540.6,539.23
2003-03-01,546.215,,545.804,546.392,546.283,544.229,545.583,543.918,541.893,540.386,,539.451,539.087
2003-04-01,544.872,,544.844,546.522,546.021,543.342,545.617,543.724,541.69,540.212,,539.516,539.038
2003-05-01,544.485,,543.504,545.556,544.941,543.124,545.052,543.227,540.834,539.451,,539.88,539.422
2003-06-01,545.044,,542.974,544.616,544.59,543.735,544.588,543.072,540.628,539.563,,539.882,539.829
2003-07-01,544.541,,542.823,543.632,544.369,545.021,543.704,543.058,541.018,539.898,,539.679,540.101
2003-08-01,544.388,,542.505,543.748,544.222,545.177,544.085,543.209,541.298,540.429,,540.303,540.342
2003-09-01,544.52,,542.059,544.714,544.479,545.263,544.233,543.425,541.253,540.542,,540.339,540.578
2003-10-01,545.312,,542.473,546.025,545.53,545.009,545.452,543.738,541.135,541.389,,540.107,540.521
2003-11-01,545.867,,543.613,546.289,545.33,544.882,545.782,543.742,541.844,541.904,,540.02,540.391
2003-12-01,546.176,,543.831,545.558,545.764,544.399,545.808,543.54,542.311,541.677,,539.69,540.435
2004-01-01,545.826,,543.253,545.667,545.812,544.269,545.295,543.403,542.256,540.92,,539.307,540.564
2004-02-01,546.175,,543.363,545.648,545.948,544.059,545.107,543.214,542.322,540.616,,539.139,540.482
2004-03-01,546.156,,544.316,545.691,545.83,544.164,544.9,542.991,542.314,540.435,,538.912,540.51
2004-04-01,545.408,,544.856,545.017,545.622,543.836,544.637,542.995,541.79,539.741,,538.856,540.422
2004-05-01,544.639,,544.666,544.691,544.869,543.578,544.378,543.376,541.075,539.547,539.33,538.796,540.306
2004-06-01,543.934,542.79,543.904,544.736,544.626,543.369,543.714,543.557,540.751,539.548,539.97,538.812,540.302
2004-07-01,543.772,542.76,543.15,544.148,544.32,543.377,543.484,543.462,540.866,539.984,539.143,539.124,540.607
2004-08-01,543.288,541.79,542.789,543.001,543.764,543.288,543.26,543.333,541.018,540.003,539.632,539.494,540.696
2004-09-01,543.921,542.287,542.596,542.229,543.236,543.255,543.163,543.332,540.899,540.084,539.639,539.263,540.767
2004-10-01,544.466,543.535,543.173,543.182,544.39,543.389,544.256,543.651,541.155,540.316,539.556,539.167,540.794
2004-11-01,544.764,544.032,543.788,544.047,544.951,543.303,545.034,543.806,541.466,540.277,539.627,539.549,540.721
2004-12-01,545.035,543.853,543.75,544.25,544.795,543.112,544.6,543.635,541.668,540.023,539.687,539.271,540.22
2005-01-01,545.423,543.871,543.213,544.283,544.609,542.975,543.922,543.394,541.45,539.675,539.734,539.275,539.88
2005-02-01,545.059,543.522,542.974,544.281,545.144,543.148,544.74,543.315,541.448,539.928,539.997,538.969,539.354
2005-03-01,544.742,543.092,543.276,544.57,544.684,543.18,544.998,543.239,541.426,539.485,539.303,538.103,538.913
2005-04-01,544.335,542.964,543.638,544.333,544.065,542.87,544.261,543.134,540.848,538.824,539.912,537.46,538.449
2005-05-01,543.317,542.755,543.453,543.824,543.559,542.512,543.502,542.96,540.303,538.428,539.731,537.687,538.464
