,alt,sum,brw,mhd,thd,nwr,kum,mlo,smo,cgo,ush,psa,spo
2018-11-01,79.702,79.771,80.017,79.734,80.179,79.336,79.782,80.321,78.607,78.291,,78.145,77.689
2018-12-01,79.556,79.78,80.072,79.764,80.067,79.205,79.691,80.183,78.754,77.942,,77.982,77.759
2019-01-01,79.124,79.615,79.935,79.801,79.478,78.83,79.237,79.887,78.687,77.97,,77.935,77.674
2019-02-01,78.846,79.375,79.831,79.549,79.607,78.588,79.14,79.847,78.397,78.165,,77.723,77.588
2019-03-01,78.772,79.24,79.655,79.353,79.689,78.609,79.001,79.783,78.086,78.156,,77.54,77.579
2019-04-01,79.033,79.3,79.512,79.404,79.685,78.644,79.201,79.693,78.101,78.137,,77.549,77.569
2019-05-01,79.441,79.231,79.419,79.309,79.534,78.57,78.969,79.418,78.045,78.199,,77.499,77.503
2019-06-01,79.396,79.01,79.375,79.32,79.532,78.389,78.929,79.244,78.008,78.002,,77.457,77.479
2019-07-01,78.756,78.907,79.197,79.229,79.171,78.165,78.78,78.956,77.98,77.477,,77.414,77.517
2019-08-01,78.505,78.861,79.009,78.98,79.009,77.973,78.673,78.762,77.985,77.333,,77.372,77.476
2019-09-01,78.486,78.805,78.811,78.748,78.956,78.028,78.472,78.715,77.973,77.302,,77.33,77.272
2019-10-01,78.378,78.749,78.762,78.72,78.861,77.985,78.389,78.821,77.912,77.218,,77.288,77.107
2019-11-01,78.283,78.694,78.768,78.629,78.772,77.813,78.275,78.81,77.845,77.143,,77.246,77.093
2019-12-01,78.188,78.638,78.781,78.546,78.683,77.592,78.164,78.653,77.77,77.067,,77.204,76.971
2020-01-01,78.093,78.583,78.718,78.464,78.593,77.501,78.054,78.503,77.687,76.992,,77.161,76.761
2020-02-01,77.998,78.527,78.527,78.381,78.504,77.398,77.943,78.325,77.658,76.917,,77.119,76.603
2020-03-01,77.903,78.472,78.21,78.299,78.415,77.295,77.833,78.24,77.794,76.841,,,76.461
2020-04-01,77.808,78.416,78.008,78.216,78.326,77.192,77.722,78.249,77.58,76.766,,,76.371
2020-05-01,,,,,,,,,,,,,
2020-06-01,,,,,,,,,,,,,
2020-07-01,,,,,,,,,,,,,
2020-08-01,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,,
2020-10-01,,,,,,,,,,,,,
2020-11-01,,,,,,,,,,,,,
2020-12-01,,,,,,,,,,,,,
