,alt,sum,brw,mhd,thd,nwr,kum,mlo,smo,cgo,ush,psa,spo
2011-10-01,74.317,74.428,74.283,74.325,74.391,74.457,74.363,74.659,74.204,74.327,,74.295,74.342
2011-11-01,74.353,74.467,74.417,74.202,74.341,74.444,74.45,74.597,74.081,74.216,,74.132,74.387
2011-12-01,74.399,74.567,74.475,74.168,74.26,74.498,74.418,74.537,73.933,74.198,,74.222,74.336
2012-01-01,74.333,74.54,74.382,74.216,74.237,74.505,74.361,74.458,73.93,74.093,,74.312,74.199
2012-02-01,74.317,74.478,74.304,74.147,74.242,74.49,74.256,74.451,73.954,74.116,,74.122,74.004
2012-03-01,74.356,74.401,74.378,74.195,74.336,74.513,74.248,74.425,74.082,74.01,,73.854,73.887
2012-04-01,74.356,74.334,74.37,74.174,74.282,74.508,74.135,74.326,73.94,73.877,,73.823,73.792
2012-05-01,74.24,74.25,74.249,73.766,73.982,74.314,74.007,74.189,73.769,73.784,,73.861,73.745
2012-06-01,73.997,74.172,74.017,73.401,73.8,74.112,73.778,74.076,73.573,73.863,,73.667,73.727
2012-07-01,73.792,73.937,73.788,73.43,73.554,73.994,73.628,74.041,73.519,73.806,,73.632,73.605
2012-08-01,73.717,73.817,73.6,73.619,73.386,73.9,73.537,73.939,73.427,73.776,,73.721,73.381
2012-09-01,73.654,73.808,73.506,73.624,73.449,73.803,73.584,73.905,73.487,73.739,,73.89,73.328
2012-10-01,73.58,73.798,73.54,73.671,73.579,73.77,73.576,73.813,73.475,73.6,,73.865,73.391
2012-11-01,73.618,73.706,73.642,73.68,73.589,73.809,73.622,73.815,73.4,73.636,,73.734,73.42
2012-12-01,73.622,73.672,73.684,73.611,73.625,73.777,73.599,73.832,73.337,73.554,,73.575,73.392
2013-01-01,73.59,73.628,73.699,73.746,73.654,73.714,73.625,73.862,73.323,73.324,,73.454,73.243
2013-02-01,73.627,73.634,73.682,73.752,73.572,73.602,73.543,73.783,73.297,73.172,,73.329,73.088
2013-03-01,73.645,73.575,73.663,73.656,73.577,73.537,73.46,73.741,73.303,73.22,,73.188,72.986
2013-04-01,73.581,73.617,73.591,73.39,73.427,73.413,73.369,73.54,73.303,73.15,,73.136,72.916
2013-05-01,73.562,73.603,73.539,73.164,73.261,73.277,73.302,73.325,73.239,73.144,,73.054,72.908
2013-06-01,73.48,73.457,73.399,72.952,73.096,73.168,73.158,73.205,73.167,73.16,,73.033,72.984
2013-07-01,73.356,73.24,73.199,72.844,72.895,73.1,73.068,73.252,73.155,73.053,,73.074,72.935
2013-08-01,73.158,73.08,73.015,72.793,72.884,72.997,73.079,73.206,73.085,73.047,,73.148,72.889
2013-09-01,72.913,73.033,72.952,72.858,72.858,72.954,72.957,73.222,73.047,73.046,,72.922,72.903
2013-10-01,72.837,73.038,72.911,72.791,72.821,72.951,72.84,73.19,72.979,72.955,,72.855,72.813
2013-11-01,72.958,73.046,72.955,72.721,72.835,72.909,72.86,73.156,73.005,72.935,,72.939,72.753
2013-12-01,73.045,72.983,73.061,72.747,72.979,72.882,72.941,73.065,72.902,72.824,,72.923,72.824
2014-01-01,73.013,73.126,73.138,72.833,72.925,72.856,72.853,73.053,72.841,72.641,,72.769,72.766
2014-02-01,73.075,73.029,73.141,72.841,72.936,72.81,72.809,73.078,72.788,72.551,,72.779,72.516
2014-03-01,73.063,72.797,73.135,72.821,72.897,72.765,72.786,73.045,72.717,72.626,,72.581,72.451
2014-04-01,72.99,72.729,73.084,72.755,72.796,72.693,72.669,72.979,72.485,72.441,,72.381,72.431
2014-05-01,72.904,72.826,73.026,72.572,72.672,72.643,72.574,72.903,72.347,72.303,,72.33,72.358
2014-06-01,72.845,72.873,72.951,72.381,72.579,72.61,72.464,72.801,72.374,72.389,,72.221,72.305
2014-07-01,72.752,72.851,72.802,72.264,72.373,72.502,72.457,72.685,72.405,72.462,,72.297,72.377
2014-08-01,72.624,72.654,72.662,72.272,72.296,72.395,72.494,72.616,72.314,72.484,,72.412,72.387
2014-09-01,72.51,72.424,72.567,72.339,72.298,72.362,72.533,72.573,72.293,72.436,,72.385,72.374
2014-10-01,72.403,72.415,72.508,72.277,72.398,72.301,72.488,72.556,72.285,72.414,,72.41,72.351
2014-11-01,72.375,72.32,72.465,72.269,72.442,72.199,72.483,72.548,72.236,72.361,,72.459,72.282
2014-12-01,72.4,72.138,72.452,72.349,72.371,72.189,72.378,72.528,72.207,72.264,,72.262,72.223
2015-01-01,72.478,72.162,72.507,72.434,72.259,72.256,72.293,72.555,72.221,72.039,,72.13,72.203
2015-02-01,72.531,72.309,72.555,72.289,72.285,72.21,72.3,72.478,72.152,71.946,,72.108,72.23
2015-03-01,72.49,72.364,72.523,72.2,72.357,72.14,72.25,72.332,72.017,72.024,,72.092,72.176
2015-04-01,72.407,72.393,72.472,72.148,72.225,72.081,72.136,72.317,71.991,71.996,,71.996,72.152
2015-05-01,72.363,72.34,72.409,72.039,72.006,72.097,72.044,72.333,71.808,71.989,,71.891,72.07
2015-06-01,72.258,72.044,72.317,71.835,71.895,72.088,71.994,72.22,71.539,71.993,,71.686,72.031
2015-07-01,72.05,71.91,72.179,71.71,71.89,72.007,71.929,72.184,71.494,71.974,,71.685,72.0
2015-08-01,71.868,72.04,72.103,71.679,71.939,71.929,71.921,72.07,71.683,71.854,,71.732,72.028
2015-09-01,71.747,72.118,72.013,71.71,71.88,71.871,71.938,71.892,71.693,71.84,,71.651,71.963
2015-10-01,71.719,71.873,71.997,71.695,71.804,71.845,71.85,71.765,71.551,71.763,,71.7,71.915
2015-11-01,71.802,71.737,72.003,71.715,71.804,71.791,71.736,71.784,71.615,71.631,,71.798,71.911
2015-12-01,71.864,71.931,72.067,71.751,71.939,71.822,71.661,71.759,71.658,71.516,,71.847,71.952
2016-01-01,71.854,72.145,72.02,71.715,71.886,71.841,71.723,71.79,71.666,71.552,,71.71,71.939
2016-02-01,71.858,71.991,71.951,71.682,71.799,71.842,71.804,71.789,71.669,71.542,,71.695,71.788
2016-03-01,71.888,71.742,71.928,71.784,71.792,71.77,71.795,71.725,71.718,71.477,,71.407,71.569
2016-04-01,71.836,71.665,71.917,71.73,71.7,71.703,71.679,71.626,71.576,71.387,,71.282,71.42
2016-05-01,71.688,71.572,71.828,71.356,71.586,71.51,71.542,71.494,71.399,71.318,,71.198,71.373
2016-06-01,71.526,71.452,71.66,71.21,71.45,71.406,71.43,71.457,71.258,71.296,,71.143,71.376
2016-07-01,71.442,71.348,71.462,71.379,71.281,71.307,71.312,71.421,71.176,71.266,,71.05,71.367
2016-08-01,71.352,71.25,71.267,71.243,71.138,71.288,71.321,71.372,71.196,71.225,,71.082,71.342
2016-09-01,71.169,71.046,71.148,71.034,71.238,71.243,71.193,71.249,71.232,71.173,,71.012,71.262
2016-10-01,71.033,70.976,71.113,71.008,71.141,71.358,71.131,71.302,71.141,71.121,,71.014,71.258
2016-11-01,71.138,71.105,71.216,71.139,71.08,71.419,71.161,71.304,70.962,71.02,,71.02,71.225
2016-12-01,71.263,71.314,71.283,71.184,71.182,71.484,71.254,71.27,70.952,70.94,,71.015,71.179
2017-01-01,71.275,71.461,71.295,71.17,71.265,71.418,71.214,71.179,70.939,70.844,,70.953,71.04
2017-02-01,71.225,71.384,71.285,71.003,71.144,71.359,71.174,71.183,70.91,70.783,,70.903,70.983
2017-03-01,71.207,71.306,71.272,70.989,71.117,71.33,71.115,71.147,70.812,70.664,,70.813,70.956
2017-04-01,71.159,71.242,71.188,71.014,71.103,71.304,71.005,71.071,70.751,70.535,,70.734,70.952
2017-05-01,71.076,71.145,71.111,70.9,70.938,71.326,70.948,70.954,70.684,70.503,,70.684,70.828
2017-06-01,70.914,71.007,70.998,70.814,70.839,71.377,70.905,70.899,70.715,70.621,,70.656,70.742
2017-07-01,70.822,70.979,70.878,70.666,70.671,71.208,70.783,70.909,70.688,70.633,,70.64,70.716
2017-08-01,70.779,70.797,70.772,70.491,70.559,70.909,70.695,70.869,70.622,70.555,,70.605,70.769
2017-09-01,70.687,70.68,70.718,70.463,70.526,70.834,70.692,70.801,70.601,70.563,,70.575,70.803
2017-10-01,70.598,70.707,70.705,70.563,70.643,70.935,70.663,70.697,70.606,70.656,,70.587,70.747
2017-11-01,70.521,70.716,70.729,70.627,70.668,70.962,70.585,70.657,70.596,70.683,,70.661,70.683
2017-12-01,70.69,70.79,70.796,70.558,70.629,70.917,70.622,70.704,70.524,70.561,,70.634,70.614
2018-01-01,70.789,70.815,70.823,70.45,70.643,70.882,70.648,70.744,70.484,70.467,,70.473,70.6
2018-02-01,70.743,70.654,70.82,70.441,70.66,70.864,70.688,70.677,70.476,70.384,,70.302,70.529
2018-03-01,70.585,70.558,70.861,70.535,70.604,70.824,70.71,70.607,70.448,70.317,,70.214,70.422
2018-04-01,70.59,70.589,70.829,70.466,70.443,70.784,70.559,70.532,70.407,70.222,,70.194,70.29
2018-05-01,70.49,70.596,70.728,70.284,70.393,70.679,70.381,70.462,70.373,70.23,,70.143,70.222
2018-06-01,70.383,70.413,70.481,70.104,70.241,70.49,70.268,70.423,70.299,70.195,,70.092,70.127
2018-07-01,70.255,70.163,70.266,70.121,70.088,70.319,70.181,70.4,70.305,70.147,,70.021,70.093
2018-08-01,70.066,69.996,70.063,70.17,69.97,70.236,70.101,70.31,70.38,70.083,,70.028,70.119
2018-09-01,69.94,70.152,70.018,70.051,69.942,70.189,70.005,70.213,70.275,70.095,,70.025,70.159
2018-10-01,69.947,70.062,70.055,69.866,69.961,70.15,69.952,70.213,70.111,70.016,,70.038,70.129
2018-11-01,69.976,70.007,70.231,69.928,70.016,70.181,69.934,70.24,70.079,69.943,,69.973,70.051
2018-12-01,69.952,70.022,70.282,69.979,69.969,70.108,69.963,70.254,70.025,69.812,,69.871,70.016
2019-01-01,69.936,70.105,70.171,69.988,69.914,69.984,69.833,70.192,69.964,69.69,,70.031,70.005
2019-02-01,69.999,69.933,70.106,69.952,69.916,69.917,69.773,70.19,69.931,69.592,,69.864,70.089
2019-03-01,70.023,70.171,70.259,69.884,69.877,69.973,69.759,70.122,69.848,69.565,,,70.2
2019-04-01,69.993,70.45,70.27,69.807,69.8,69.846,69.754,70.037,69.802,69.51,,,70.267
2019-05-01,69.978,69.843,70.174,69.81,69.734,69.674,69.669,69.917,69.923,69.452,,,70.256
2019-06-01,69.709,69.651,69.907,69.602,69.634,69.84,69.644,69.813,69.759,69.476,,,70.294
2019-07-01,69.57,70.14,69.748,69.474,69.483,69.603,69.502,69.746,69.705,69.424,,,70.338
2019-08-01,,,69.6,69.22,69.34,69.61,69.445,69.947,69.95,,,,70.396
2019-09-01,,,69.57,,,,,70.181,70.104,,,,70.375
2019-10-01,,,69.516,,,,,70.192,69.816,,,,70.262
2019-11-01,,,69.699,,,,,70.215,69.65,,,,70.263
2019-12-01,,,70.094,,,,,70.236,69.539,,,,70.226
2020-01-01,,,70.248,,,,,70.154,69.44,,,,70.217
2020-02-01,,,,,,,,,,,,,
2020-03-01,,,,,,,,,,,,,
2020-04-01,,,,,,,,,,,,,
2020-05-01,,,,,,,,,,,,,
2020-06-01,,,,,,,,,,,,,
2020-07-01,,,,,,,,,,,,,
2020-08-01,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,,
2020-10-01,,,,,,,,,,,,,
2020-11-01,,,,,,,,,,,,,
2020-12-01,,,,,,,,,,,,,
