,alt,sum,brw,mhd,thd,nwr,kum,mlo,smo,cgo,ush,psa,spo
1997-01-01,135.1020608644298,,135.19326881764593,,,128.60936208682065,132.17993426611687,127.24458836466805,120.31619790461065,139.04011086073785,,,115.75640649236968
1997-02-01,135.7634061456901,,135.1292468263817,,,130.29024986418636,132.64394693187882,126.49868179486839,119.02051943561591,138.06097130352208,,,114.91410197041488
1997-03-01,135.51712200678773,,134.4865024537454,,,133.59231128133766,142.32073757218927,138.5163425848475,117.36153640967581,144.25370837136398,,,114.86053621077731
1997-04-01,131.0853345174976,,136.0992235457592,,,131.32795911103346,99.48167953145645,125.42533925488632,120.17888921440642,142.2717493992881,,,116.09496760947988
1997-05-01,127.26074238512996,,134.99640485765153,,,134.85312687648803,107.22587188270936,126.62223652707043,120.60239011346297,129.37300261572614,,,118.16017153989029
1997-06-01,136.50929745366773,,135.5899673375951,,,129.7201325355599,191.90776958449405,132.91322402096807,119.45283182403898,141.41249920963938,,,117.90662949822004
1997-07-01,136.0084504527225,,133.62109286911456,,,136.76276706878758,-170.15184724648506,127.82523057645408,121.42040540867622,140.69774818025226,,,119.1678668593541
1997-08-01,137.67457818787128,,134.69190058150548,,,136.5560201129318,83.33365202760635,129.9431875490955,119.5931730229258,136.22905859767795,,,119.47849654886949
1997-09-01,134.35430230541928,,136.3682674056387,,,134.20978942795216,142.99732482400867,128.75754289087172,121.23288525920294,144.3432807452298,,,119.84928718834065
1997-10-01,133.96463459513947,,137.1676286804854,,,135.6805117767576,100.34188632466586,130.4037443590369,121.95759928007445,154.3075126552365,,,120.3046894546814
1997-11-01,141.4933462450288,,136.26034329376927,,,135.8069409854364,118.64597565740388,132.01449808487618,121.52403702481692,110.86001798935364,,,118.52760689844406
1997-12-01,140.27377113702474,,136.5881181228721,,,136.7437581669076,139.18521067756006,128.61382529045642,120.94011100839151,11.273876878191537,,,121.6265653993859
1998-01-01,139.42748026194593,,137.7187017403828,,,136.63593357553154,138.63344614627775,130.82350580166312,120.56572231734988,172.6739402044412,,120.6224378752162,122.5481769495339
1998-02-01,139.73126711526083,,139.03002890409883,,,134.55172153578167,143.2175664901487,134.71380895000993,122.1362808297062,196.3666895426335,,121.49034917662745,122.13048038635269
1998-03-01,138.9081674864973,,142.35806724381249,,,134.70859991686297,140.6737604562552,132.2818491514093,118.96945458939763,15.79799524431999,,121.59114659219891,122.42031027939841
1998-04-01,140.2646340956693,,139.093276660553,,,137.41818446637367,135.72205236012118,135.4262698363645,123.3507506474185,-9.098445854349535,,124.1495288481045,121.51324325834557
1998-05-01,140.52664921625612,,141.0241498579253,,,138.88698354036524,158.83856470538342,135.69288629810157,122.57549418318862,151.47427140562627,,124.34439390402258,123.18094536486339
1998-06-01,140.1620947437039,,140.50705383414478,,,138.05452347488034,144.08949109881263,135.59065884268736,123.24280163503016,393.7027132219552,,122.21037021563643,122.58068698541267
1998-07-01,140.85036932700297,,139.54289025625127,,,135.04727686766432,143.3018764613519,137.31022985335144,125.20854835469707,168.46963458363717,,123.35033201027457,123.57852639708601
1998-08-01,140.58083065233598,,140.6122194119833,,,141.68630544145387,145.98380643437974,135.33385059413897,127.3439484735956,254.7670744699365,,124.7366989870804,124.04720572415951
1998-09-01,142.33717501852402,,141.50051566479718,,,140.40233465481478,143.42783682633416,138.1836887226202,126.20925991011282,150.10406825156738,,124.37603933209644,125.75907031323361
1998-10-01,142.60307583504616,,142.5104176259038,,,138.41089841252582,144.7739074385976,139.846863976054,127.07592969226329,172.77781951730904,,124.9946611075143,126.47296413432679
1998-11-01,143.15789181262076,,144.28843746302934,142.57233408810885,,145.10371369169803,140.7555917167443,139.1493386846633,129.39104752789203,146.722337487123,,126.20658674535393,125.66824921999667
1998-12-01,145.97288622439575,,144.52093665333905,145.8042568886145,,139.19424807899242,148.88377696344497,139.99274549856784,129.75820163760355,161.82505118721193,,126.30621118338455,125.03027259079923
1999-01-01,145.27520637077183,,148.6563571962531,147.6442862145725,,140.22228814104108,142.4745987553406,139.3365452591609,129.7990889117179,152.09948145190364,,125.60113373887712,125.87459841352224
1999-02-01,148.20362620110288,,149.2731384067314,146.625373720436,,142.83238804268774,157.9143935408839,139.3043669533388,128.75676944018298,166.1318828173238,,124.74924772346967,126.40139219702405
1999-03-01,147.88487897491,,147.7165755821454,144.44372580725482,,144.96285223343958,148.39408825401998,136.08741654201984,129.06845954588937,172.41564108695658,,125.74878080651828,126.53915050655394
1999-04-01,146.97824494861948,,147.09510268447045,144.93050076864802,,141.6056657251679,140.5175285939387,139.0223551899054,129.92518848652344,151.95439788072736,,126.98495381564334,127.31031465994799
1999-05-01,146.22944020891924,,147.52365880070397,144.77578513264345,,142.06285806004774,150.20425903591234,139.47077588146774,130.75853532081354,172.47593855672514,,131.5546721815593,127.84378436299872
1999-06-01,147.43409556093334,,146.7232027681015,143.93950010380502,,143.18359104339694,146.89773211292902,143.72108629282667,132.11798724991633,137.65242614343848,,127.47158162907188,128.6593236989876
1999-07-01,145.1424792344392,,146.09861364985767,148.61434035574888,,145.36205012041884,149.12948735520771,142.21314166210732,147.91584887231272,187.20681844780248,,129.11462214750657,128.2517525939775
1999-08-01,146.0782420145527,,147.14856276793188,147.80852619928896,,145.593287501441,140.59675314659492,140.35709015069872,136.86121829216682,191.11234433223373,,129.99439613610647,128.32347414183587
1999-09-01,146.68211226937336,,146.16677719229062,142.00299848429287,,146.29555789724975,177.88387590720168,138.80145198840913,128.3713838517459,165.14957963311613,,128.83265432672505,129.83212979335573
1999-10-01,147.62872664200947,,147.03293552960957,134.0357397058279,,147.21488778670385,162.37851055804182,141.02422642087248,133.06021771529086,160.74342938141643,,131.00488837591683,128.10999234291359
1999-11-01,149.5427076290346,,148.59009923933198,127.75094358389613,,147.70888750210725,149.59197331851158,142.76508767789758,133.23185163053753,198.7105691687273,,130.75232966275144,129.17607319816187
1999-12-01,150.104335091926,,150.27729768040192,123.41373309646492,,143.11744001757893,175.98112069112446,142.71336463037318,135.6436523073514,166.29156686905725,,131.01189261396718,131.10797280331371
2000-01-01,150.1101717111476,,152.61881713421806,120.5617354502423,,148.97843025541783,132.7281082774213,146.3464011304934,138.4132892680161,154.49748521766315,,130.93397297468158,130.59201271110504
2000-02-01,151.0003761353513,,150.9414414314537,119.2019138592402,,146.3038697129889,150.81986622542178,142.69424281700458,135.2929802264768,161.8738390432862,,130.41117682310218,129.63572282304156
2000-03-01,150.73350511931625,,151.59848203143324,119.12408563165259,,148.67289727403426,173.96426387410267,141.44200452551306,137.9709940152759,178.32099804135945,,130.67035574231247,132.11782389087261
2000-04-01,150.03837722060752,,150.58483101424747,120.15975373084706,,148.11752001130333,178.76745687247595,145.1405826407181,134.37717738724527,150.24797478442426,,130.93074027426397,131.56715694080583
2000-05-01,153.09055208735245,,150.9301075282511,122.10603593682262,,149.3454657123757,155.12703325239315,140.30942770442982,134.95300584303683,160.6845059985681,,131.183907151725,149.72876943737754
2000-06-01,152.2728127828064,,150.00844411774452,124.93630884654469,,148.69248971710226,143.2177513172289,142.92013299870902,133.2288229187033,158.04923182518718,,132.7140763146074,131.09136672143455
2000-07-01,152.06142408162077,,151.12054436862567,128.3106607660032,,147.05102644080029,155.60334382003145,140.74317488853046,134.46409612442605,161.74373585004807,,132.38060038146637,142.58642779112762
2000-08-01,153.5901272160764,,152.5312052530012,132.29189446896004,,153.75030328915878,167.60552751783038,147.6246910794699,134.77059754816463,187.38426044085634,,134.70009330497817,146.7839805108085
2000-09-01,151.74301970868348,,151.36139164334918,136.61082424814697,,147.84151724387834,155.88689192646902,143.89454289865608,135.32869299585974,182.1038572728974,,135.0479328825831,99.06057645248899
2000-10-01,152.7745745948537,,152.46162118491984,140.9550421097105,,155.85174408862557,150.849801827069,146.25173812354524,136.89945280679393,155.96250829851408,,135.6981890709712,237.14592501673155
2000-11-01,155.68430667874676,,154.24036935777505,145.45798471006134,,158.97634476669572,192.06613663627797,149.218069081163,137.03335550148898,155.0743763337697,,136.37382329242286,105.57585487839361
2000-12-01,156.00208320920166,,155.1184814931851,149.66204643611297,,152.1862529531077,155.08872479955542,146.62410065587017,138.86005378199562,213.277760601519,,135.50991685495052,134.48038683723652
2001-01-01,157.45101663012488,,156.66235317429843,153.69141906058076,,149.43250079245914,158.40412186735324,147.066534194642,137.90561882286656,187.52240653175116,,135.35314309679902,135.40336460178094
2001-02-01,156.79203983993622,,156.67491307632585,157.2448863142072,,153.16362512537881,160.18436959177805,148.97719185312278,140.4761821638078,160.30814528367253,,134.32929943844442,135.31574529871006
2001-03-01,156.374912581759,,155.86729865153944,159.89576692436344,,151.0403746246244,155.57986780166834,150.18656762613338,143.46625988658158,155.33646995269473,,135.9197546687288,136.2447850157349
2001-04-01,158.26200648881496,,157.03939955684115,162.0574142412325,,158.59090595417507,178.6852031829265,151.8021482576826,142.85722041936944,162.8976023249935,,136.73894606914632,136.78520467436564
2001-05-01,157.74251195109906,,157.06078768136592,163.22168001995266,,157.23177366919217,156.9249126611939,149.49874519071375,194.7874098646516,161.71692235931877,,137.61252691068006,136.91601272457726
2001-06-01,158.7589336883756,,157.77773909091928,163.3021081239238,,154.69255832295528,157.5894970791153,147.67719402826623,139.6456690839291,166.74960747184008,,137.99500529345283,136.28970523532016
2001-07-01,158.3877583101258,,158.1512311250317,162.00856143159348,,156.08021743079203,164.74846031072525,151.03710103626852,140.43910827437813,200.81195510417606,,137.45529602929204,138.17363732333573
2001-08-01,161.89570326655246,,158.580755377759,159.01989548511006,,158.31384606918786,160.8628655678033,151.98351024426043,139.61744648818606,159.01246736863362,,142.55365089154964,139.07699751378047
2001-09-01,158.11680696405102,,158.5429102903811,160.54301065584042,,160.65935413709295,163.5947797802061,152.2065212314831,309.99927498156063,220.29423983797048,,145.73122462671193,138.94957195861622
2001-10-01,160.5667430530309,,159.45258387743942,162.4754591731496,,158.65230930515804,164.4084149538627,153.30787021660396,141.07914063323702,167.14101721266087,,143.36130743140745,139.48077026200335
2001-11-01,161.90351220509928,,161.30535279211404,157.938262233733,,153.51528729107278,195.00109237149138,152.18827398434752,143.14516430228278,184.5871146215753,,141.20477036927588,141.60215406944428
2001-12-01,164.57041190404743,,164.34091740610228,159.03196688118035,,155.4555649979151,161.8347624262516,154.59828078181408,144.9335192438084,180.17548871789185,,143.22107039523613,141.9023529673791
2002-01-01,160.55119089881276,,164.95078707702277,162.2167799889407,,161.3339664876313,168.90280603418395,156.64127841723376,147.57604354082224,171.48538809205235,,142.48245433675257,141.64830758675419
2002-02-01,164.3768843293418,,165.2512898235061,163.00276785429298,,161.4686845616805,173.19256097175247,152.3795802070339,164.20462183373033,218.59126803093622,,140.25113988294203,129.59329636309315
2002-03-01,164.7139815036571,,163.21053757047602,161.5826557490836,,161.57116383507514,161.9483742872929,157.75663249236607,147.58127889853074,174.46522391138384,,142.69223089538346,120.41950454265965
2002-04-01,161.88133515456687,,161.23569656016087,164.2225263914552,161.67325155026452,161.38126059859633,174.2075410483857,154.117797445783,145.92794575511488,157.95612363606313,,141.95224772788498,140.86297515679084
2002-05-01,162.9999677356179,,161.0744245494761,160.61232641688903,162.92542856121185,163.2458945616796,168.0951633040969,158.78937384059526,137.5519447841841,189.71087331138767,,144.04858080633812,136.1301070254301
2002-06-01,162.92938381027113,,163.54886933308276,159.163695151378,161.49741749358392,165.07176973004482,161.76320698515207,155.39292891299402,165.1497329136423,209.03603485579902,,143.38244016505902,182.77774207324407
2002-07-01,163.42858377156304,,162.43350090073537,159.6253053282231,163.48862300363066,161.86227601569155,177.93075283925907,154.46050805529939,153.69327910678766,272.3828363058608,,144.3259772082086,122.74150121780555
2002-08-01,164.2783785671367,,161.8612047499086,160.9974742469816,162.27807446965124,158.8278932806615,173.72420220473256,154.4592197570148,151.6294227181101,268.3115528683727,,146.35292086713966,148.010789936057
2002-09-01,165.2109949810673,,164.28391233348134,162.2321404030381,164.30599143941336,163.2159118042152,172.00405235743165,156.96103973408702,126.91181493129518,122.04299158908532,,145.95560790141528,205.86560686845476
2002-10-01,165.94805931973417,,163.20616113960534,163.4963167307812,172.66014067683085,163.9203234685835,164.61757361254342,161.37936212574746,145.89897658019333,179.38704613959638,,145.83451172378852,157.0382882475224
2002-11-01,165.28475206363981,,166.0270439227063,165.80923859141566,167.8018314960786,163.8288879881509,169.0057930040892,161.04247044943008,160.35500580178902,180.2985147078952,,148.22399585618578,147.37817368592684
2002-12-01,165.1896228302869,,167.4782673600432,168.60333062401514,168.61314242384017,163.8576387106206,166.74757460201354,156.44211283037663,150.21227212307173,166.9470503887693,,148.1533299379254,136.90292304951438
2003-01-01,166.98531125709297,,167.22891092053703,169.92741953265977,166.95158907475988,164.61376101416792,166.92281506867548,161.49965036656639,155.96885541740772,175.66780895186054,,146.82226119863086,111.65556759786921
2003-02-01,167.67276970848857,,168.21007891834054,167.75369567594902,168.3641335271853,161.7540895276219,167.40269183517646,158.46382112083458,182.12935090624939,198.8287648002173,,146.7440290806999,222.615185811134
2003-03-01,164.35190093571916,,167.45608064934356,165.69577192891703,167.7495130674296,168.70131652385749,170.41452729361313,164.3032582417262,149.83651154557847,178.38165130293615,,145.97558314931285,197.17053425716543
2003-04-01,164.12091142672074,,167.70589631644717,169.41760988703476,170.6416688457413,159.18146056774972,166.3684934711046,158.06235216287098,151.2941340200184,183.53393763097847,,146.3195670199407,173.350740548902
2003-05-01,167.42731557128505,,168.70881111245808,168.56151330207987,166.30768370605412,165.97805993100667,176.61946089379694,161.100732925841,143.61492199923757,220.00928648135763,,147.37186404649913,140.0152984853026
2003-06-01,168.5738686985846,,169.59344585943782,167.9177157311771,166.9474591478763,171.60038012729044,167.11634343634407,159.61319729638817,150.43114877687185,149.05632298737586,,152.33899464234366,209.36261391751975
2003-07-01,168.604441143138,,168.21158176440355,172.79741969161438,168.6340925215225,170.2208848790125,171.1733410542505,163.2784774887502,148.70743441222228,189.49560237253735,,151.4173315212482,158.2864606325043
2003-08-01,172.0050941920754,,167.67088934571672,168.58106524148926,167.0823004721233,167.83872000077432,171.0053782916582,161.46382632402936,127.12417809268865,197.11326449345856,,152.751643102205,103.39199110046948
2003-09-01,168.30795856842917,,169.40878630666302,168.8741281850966,170.20962614109774,170.2889305256581,165.43572828624536,161.65469857367347,154.51474126829757,254.73467009910195,,153.46621786899692,88.59364657820163
2003-10-01,169.8404987444804,,171.9302090481945,171.29142019045992,170.60525969712134,167.84317199678296,167.9305496437449,163.5966603157738,145.51215710968424,172.5624953509473,,153.32333876759827,285.39602767491937
2003-11-01,171.1543867012892,,172.22852720247482,174.60390012893058,170.9620454521513,171.1871542175539,174.41233788969504,166.7584767842976,134.2275156291063,158.80387860752145,,150.2784884890441,247.06729937919076
2003-12-01,173.68875951314428,,175.8456304628181,172.42325854217955,173.34829844837228,170.37799884735722,173.11272155702454,168.3783347787823,157.5576958720034,247.65038886789486,,150.59983732157838,151.98470593616074
2004-01-01,173.1379609996997,,175.39149710523026,172.9917987734644,173.8311534837711,168.98042191035054,173.02587090063315,162.87493813997165,156.5485590643794,255.0145632162365,,150.06520512073683,158.33359853875712
2004-02-01,173.33948434741737,,173.05765065803442,175.1488711998902,175.7975625319393,171.30761075256032,173.92860184096781,163.00795680397027,153.328840149124,219.2748672803489,,151.78487761227342,157.71410824407653
2004-03-01,173.3688535285789,,171.64768644751044,171.80309830004296,170.9900282710922,168.37118566036168,177.02033822364226,163.9691882013887,152.03078244108406,184.4319084474327,,149.18541074307566,133.34111945766128
2004-04-01,172.71364236809362,,172.48272898950196,170.26733742781363,172.87164470013136,165.1618872884459,172.52176211570782,163.53880388768602,154.45314132862853,180.33383549849952,,150.93253971042418,187.3003703973726
2004-05-01,173.47839328056537,,174.5748306567884,172.65914405492714,171.8029248617972,166.7199831403537,171.44749125010597,165.46073500316064,170.15693426110158,184.12467442383317,,150.63456266241022,190.2913521084933
2004-06-01,172.89207413230807,,172.98998464840702,175.12158908734534,173.3610821079938,167.86104408894403,172.43334962649288,168.21406176336103,155.1662580775726,170.71024804896575,,152.4117902488057,161.01305756874038
2004-07-01,172.3742855858645,167.40422883820943,171.7997863048395,174.29504413920662,172.49492938911115,174.6072345414188,176.92083025470677,165.828380023341,143.93499182382362,205.584772896972,,154.25830833773506,154.13917477921785
2004-08-01,170.72003909423267,171.31771785420378,172.90111801297914,168.36894710895226,173.34340251385336,176.1111083654886,170.80440557394869,165.68687875117885,159.24109384298532,174.22107913653716,,153.9669810237251,172.0133141475692
2004-09-01,172.70934787822551,172.9772353952476,173.19435936876863,173.2194315612601,173.67633262696387,170.16515136731743,182.7513764710682,168.59586493207567,155.34389400008774,249.71310194785644,,155.87578906398974,133.60946402010475
2004-10-01,175.89750549417184,173.89246719883639,176.30484255334426,173.6040393626557,183.56879693717494,173.4081016051949,177.59348597913572,168.6032382183227,158.23041286978497,180.88180155910072,,156.48879712842572,187.7295795234452
2004-11-01,176.17405869745724,176.67179681959303,178.17935022807993,176.88796670376797,174.25972347785066,170.13857091046185,177.47767847698123,168.74420184898094,153.47622860404528,185.02762949159666,,155.37302772935374,100.0155330620055
2004-12-01,176.05820066944813,176.09366855426623,176.235721741444,177.66670628635868,177.39883908772137,175.55358714973312,179.34062093659384,169.08139304235254,133.79008518850944,180.4638332538781,,156.91168085164853,161.80357945630564
2005-01-01,178.53216219092477,177.92438547918744,175.28828393067,175.61815543808052,177.67264803909717,170.75295579588814,184.20554997916162,166.81406164229816,158.98390037772066,190.1435575065643,,156.80725233863473,158.50757140843993
2005-02-01,177.87700360991693,177.64799660436827,177.66035222124322,175.5505684970998,176.59521071230236,170.2522407500698,194.09350009324436,169.2213614665414,181.9181951095268,323.6661758040478,,156.6311687830525,113.2937547163771
2005-03-01,176.33188956439176,176.3279119140683,177.25972858462774,174.54421201147522,178.3304918209639,177.20765318041302,178.71751852252103,171.94508819127776,137.60756562822783,182.8398914157446,,156.88567193697426,173.98940088581455
2005-04-01,175.84948062654246,181.31913960334143,178.21025116759668,178.70368462499644,177.1908950513968,176.25342548288717,207.0958630131604,173.72261088071212,171.69938918435642,171.33515900323323,,156.86050618907788,203.08333946739648
2005-05-01,176.91975426568484,177.7027726537378,179.77193175925618,180.31580279499877,177.72358186728258,174.8701538223565,178.8958949590222,168.32784575509842,191.4911562361819,186.34273162368763,,157.37539696538238,212.53048983920283
2005-06-01,178.70462833561527,178.5531605598042,178.04515784555772,178.36648263240528,180.0603768956675,180.30032337015183,184.1177109367616,174.09574045605376,144.6091160924846,211.48265798787668,,159.72224697571582,171.80380328489792
2005-07-01,175.54190370093218,155.9839711982368,179.56363592931024,179.98236610927057,183.62547990743315,175.9930552628001,183.63781242127857,171.67912837694152,160.48842147960193,558.3943646779765,,160.39276455776857,149.2665032378423
2005-08-01,179.23597203150297,127.18127010922109,179.34004375086803,182.06811334024752,180.32628679482428,178.82794644068161,214.40757090793636,174.54815144688047,163.80494001397858,273.46852796862004,,164.4036472798751,138.83728242532862
2005-09-01,178.93488106304756,194.22144839023872,180.09995190763044,179.64897863882396,181.27416716908252,179.03047815292274,182.93918866185192,172.22874310042076,162.32938678982435,187.2707773041758,,161.00202630131318,157.622867548896
2005-10-01,180.88660930523912,189.73460302773353,180.7799771745275,181.6863794618356,187.1173641023543,179.39671310496348,184.24213440235604,177.33279027662297,168.50601677844332,181.82654446268626,,162.08227841359175,163.52329876566208
2005-11-01,182.21168516560397,183.09774645541097,183.21064069929255,181.6795854713469,183.3184659883205,174.77185541487742,185.1957933802752,175.5100412256461,164.47954106189127,241.61872656392998,,162.36560902751953,166.46890829138965
2005-12-01,183.498293703266,183.6083918881909,184.37901300503785,185.29205733407102,188.57969730849686,183.40465758099313,183.45459000179073,173.3411938205501,164.0220416383761,185.70932787904633,,162.01239775021082,163.15184514161047
2006-01-01,183.4453263728615,184.3430438186217,184.11910551387595,187.21272863535063,184.17811057440227,183.08343153141536,201.42051289359716,176.4446477371826,165.2777579993874,238.6459690354036,,162.12178982019907,95.27808994570645
