,alt,sum,brw,mhd,thd,nwr,kum,mlo,smo,cgo,ush,psa,spo
2011-04-01,67.85072795377589,66.58725963151501,66.8464412286856,66.70883259954563,66.5111561971265,65.6374908389199,67.65562131125955,64.13954417723757,57.83941624494665,69.40632246366033,,56.282266588089925,52.96249711126763
2011-05-01,67.46183709105512,67.45689408771226,67.34581997223279,72.67916943192643,67.12000303456082,67.00409182146316,66.74970386255679,62.77980294670994,58.40307299753752,89.64256667844707,,57.00829572313836,55.513825578608916
2011-06-01,67.53468721616959,67.6126833310716,67.12868621933657,64.88415512748895,67.40722773269454,67.71550221601161,67.5012385652007,63.3101984689684,58.33577932225394,69.38174950932827,,57.86092623695882,54.444661138533405
2011-07-01,67.83270203702375,67.73945135189179,67.98733905702376,67.17090892156831,65.13715971028275,65.81644523776858,68.90383326382229,65.22062243084928,59.120092383852985,83.97363209914984,,57.749760822747746,63.54631159675152
2011-08-01,68.21740863538635,68.34456826176856,68.52791669286313,70.84643930300504,66.74812756173418,69.4516764437311,66.42979500742778,64.83406363534476,59.003705170873694,75.07988454144046,,58.93171081992113,55.82559740815803
2011-09-01,68.76047868680209,71.22689371155815,68.46850399300541,68.0800233232873,71.30745837092388,69.84370043131693,85.43672873468172,66.6494502342772,64.11524393995873,107.60171930080232,,59.25818555314827,61.83665700729855
2011-10-01,69.9849298021205,70.25036531286234,69.96374380257134,68.14224345983041,80.21611695153683,71.02733123315522,79.82073447349707,65.71917829891989,60.93181727621989,99.86933943129303,,59.36789152349231,63.3621514989414
2011-11-01,71.17966695701081,71.17655035227249,71.01644739337875,71.05399111277394,75.61907446786577,68.99818759455243,70.95943400053639,67.19532031214632,61.390587141685494,84.28397585324728,,59.67154342202993,79.45362011840228
2011-12-01,72.48536571321353,72.79912788366583,71.83237414735852,72.91774810646339,71.1074234148171,69.13056616905551,91.26003485760499,68.22217587189652,54.91526434119043,91.82816120088128,,59.95219159839939,58.23617414811852
2012-01-01,72.56184560010732,72.19424407456104,72.64825697197688,75.82783896371659,70.91722605053481,68.69834248148325,65.94220560254576,67.61155457314663,61.630668438429716,116.16686840273634,,59.96526126882697,92.33012370633729
2012-02-01,71.9202381584938,71.83041853810626,72.54257182702288,70.57317896559697,73.1258472437927,69.84839684860448,69.71957327911704,66.40013875782377,64.6469461157713,72.35475549038374,,62.07239385821348,64.18110460198466
2012-03-01,71.9562629726791,71.49428737839919,71.86835167320304,71.60215888603295,71.5412760613574,70.16509658234901,68.38944577559543,66.58902728477031,62.61504830514589,91.24427918253416,,61.61902962263997,61.82164353024179
2012-04-01,71.97497599482305,71.6197201504153,71.65248111853545,71.85928255431423,71.46110028610117,68.76658443353728,73.205068381643,67.74781299330503,62.1666867383609,71.47843251448857,,61.92106378085693,67.15794380943245
2012-05-01,72.32980660626855,72.24649190990363,71.95248747170338,71.39619164146566,71.66576203063507,72.60106137935699,87.09614834762378,69.36095007359009,62.183417379115824,73.34042750966226,,62.12844415677077,61.72477416058099
2012-06-01,72.36593727911874,72.90342800497572,71.930322597893,72.94223178354368,70.22370364776387,72.87126769086834,82.62535890428487,69.1672340863988,63.19608280413133,87.6480881086562,,62.26068656887563,66.0303946029109
2012-07-01,72.55652505936737,72.71969230659026,72.81966783126397,72.48292404918135,70.72775004572534,72.22413699777574,74.67524153831413,69.97281517728807,65.28323143135367,77.53151112153638,,62.78307003596445,58.13077614898806
2012-08-01,73.24267409034559,73.82391389901747,73.08754899245046,73.96563050261484,75.12578567681663,73.37118683126567,73.20612131134884,68.76479820104232,63.45840487801743,125.60409270488687,,63.0338477984533,65.66203832084472
2012-09-01,73.99927859904277,74.145460154564,73.98805045389297,74.19571416504076,74.93718169754473,74.35187162555475,75.6836272289591,70.01708714991237,70.12776235040596,82.1687527538727,,64.1171046055942,31.291999643993172
2012-10-01,74.92423688057785,75.01217226228675,75.02203151176197,74.98799363785898,80.55788678357247,74.87092895539308,80.49782085472057,71.6275710912328,59.07023914073905,99.49442312343088,,64.04318877423198,61.259667984271374
2012-11-01,75.34043624738503,76.38710956381965,75.75209617551745,76.42619953183593,74.39363976250651,73.5260862472431,76.45661727247446,71.89991162981656,65.6751716766575,91.08935895254712,,64.59647228641111,86.04970104934698
2012-12-01,77.57496346844985,76.42761894033373,76.30273284460857,75.64061638348868,76.71930341377843,73.87657753671343,76.21075388679141,73.29470734281749,66.16790163808511,80.75717489483132,,64.57101912232324,66.72481307635235
2013-01-01,77.1945680299711,76.62234893391187,77.14920265708767,78.25375750554046,73.2919311222704,76.18780281211491,78.6290770819005,72.30825746330457,66.69635844956264,71.83435127934355,,64.77832858752747,64.4660271523539
2013-02-01,78.10763821271074,77.13460548782699,76.92383719687356,77.1072358921802,81.79007767826741,75.79863584878711,80.27638649454907,73.0953493278878,65.35796522840083,91.93831954157653,,64.93459007741289,55.168171230302974
2013-03-01,77.8093699060316,77.20282259600003,77.3619334145975,78.24587840938125,76.23419033675496,75.2378054177868,76.90526358664822,76.07829396702618,67.27865414728818,85.37680405278893,,65.12041679334621,44.42502961331171
2013-04-01,77.3264060398614,78.01457221816948,77.0410343305449,77.87877277827943,76.2824493648413,74.93879970156796,77.43518681246564,73.77891508206328,67.760308247504,85.70228705910172,,65.5641158748952,51.495657350462785
2013-05-01,78.07247668531167,76.95803517631457,77.02195269661414,75.1423075219838,75.49289501636093,75.42835900247563,80.53330433650217,73.70600345946886,69.47190222972345,82.9866075642397,,66.34420639334516,75.78590477612295
2013-06-01,78.07962160758835,77.65164833555392,77.33253722275421,78.58855692151407,77.3125771703202,79.01625615636655,92.48269087333732,74.35471560187294,67.44985967142351,116.83205317001114,,66.71400995962519,55.892179143228354
2013-07-01,78.84014010750346,77.96165891504293,77.70122039550455,79.84830570176614,76.77021350772068,76.08119919942965,79.74270386430425,73.97509931388687,68.48524966032905,133.76445826407968,,67.54579348840431,50.13363773158551
2013-08-01,78.37472149759161,78.62684694311524,77.97551029361952,78.57008903616956,78.91636614013261,79.56031210728523,89.1867827262667,72.56233850891533,70.28745879224161,150.85763459415088,,68.02828985889211,64.87216288418726
2013-09-01,78.8174868837059,78.78696161222496,79.10111508027853,80.24201837127275,80.58964762520762,79.231325462363,77.02393805435982,75.60961333822992,69.90845936483524,92.26010697652094,,68.51793828434002,43.61621676111815
2013-10-01,79.58161967781662,80.33083282444437,79.55163305143158,81.61847251243024,78.37528506326854,81.13658300339374,110.67797918271576,78.35274134138734,70.90285044392763,56.811260014729726,,69.13607953812655,64.99601168098509
2013-11-01,80.83522432270519,80.8815557756891,80.92020015882898,79.70829952612587,89.87290056658001,80.3557291304665,98.59135601187236,77.45991875550291,71.87100599533159,123.04467793538339,,69.03088695969058,59.997586785826535
2013-12-01,82.04473453402903,82.00266594373053,81.72042738419168,83.84521218948113,83.56748587406715,79.1117077673858,78.25216677801927,78.07453186786888,70.91197585252424,24.373162345973924,,69.79672323153818,72.62611489675776
2014-01-01,82.73111508277746,80.69862864984974,82.81381305752313,82.48779972543899,82.5129156066123,78.05035447334322,82.8528018183197,77.47942033352943,73.09999546830181,30.21462061557074,,69.13773397862191,70.34084353444526
2014-02-01,83.40504984460544,83.34423360209611,82.5110727953935,82.0862457725608,84.92315864001651,80.26299958077439,83.40536946708801,78.37836266041201,72.86652557149895,90.79724572695663,,69.59224732093563,54.739140884199735
2014-03-01,83.2516864620341,83.2069027799178,81.94593995150873,82.02735684191309,80.92872541137444,79.53166887665061,84.34556423053684,76.60370636348766,74.22632838403081,86.56287197411766,,70.38519899887429,77.85157133337046
2014-04-01,82.56656204070661,82.72223304690937,82.00515124024885,82.55039371831256,80.60633078971583,78.25931011821883,84.13463206417279,77.93345302276505,72.5311023145716,81.28430295095185,,70.77465298258757,48.678952377528276
2014-05-01,83.91116407439176,83.13479194311877,82.23519573994231,83.11148858189469,82.18466717592258,82.63378164520007,97.89371941341275,80.46703580118538,72.52183727265495,85.35021088860022,,71.93038196237035,56.221427041725974
2014-06-01,84.74341776937784,82.5569930032367,82.8969242334206,85.16527260417722,82.42495299650561,78.86835826074295,84.87254989206562,80.34060060202084,72.53848713652532,96.2059567806328,,72.17460290226926,46.73989458508055
2014-07-01,85.00217782248679,83.06842071187276,83.29334692296403,85.28898322657025,83.80492105421274,85.61325488003672,90.3032247637516,78.67734355034418,73.20436195175141,113.49198798330461,,72.29944309805097,67.77203088440116
2014-08-01,84.6668468713732,84.44375589180432,84.05908206541649,86.48020092423056,84.40241687387211,81.62798586453945,85.5338280788325,80.74207405267269,75.27409198344542,135.5030230097319,,72.98213750404904,66.26127094231106
2014-09-01,84.70304964975607,86.07540606695042,84.78600773000097,84.67411075315493,83.90312601938022,85.5108698998214,84.97468469476847,81.72917237341822,74.69636139398128,104.6140331191014,,74.46981777605858,67.19849079838262
2014-10-01,86.02311257609782,85.81374968634466,85.61563162913859,86.09488499484377,89.2209393678534,87.67763358455805,86.4779959623341,83.96513540675545,75.6679912042886,122.02103282938842,,74.526089754666,80.15482879340071
2014-11-01,87.0668219061499,87.23506868434211,86.63029662828112,86.89946111304886,86.72064128792384,86.71634999219434,87.73697524825509,87.93639946648598,76.20512182345794,99.55153453115251,,74.54544740321371,62.96302829290591
2014-12-01,87.78295929871403,89.50532000632681,87.83137551832802,87.3896664552937,86.73672782074642,86.44208999385886,95.6864236790885,84.54489905096455,76.30636220411652,92.5909492045235,,74.79156182574879,79.47250206354855
2015-01-01,88.5226895039495,88.04656165375435,87.83123232139323,87.2747969156565,85.91666628516182,89.4000183213853,87.10243947236265,85.05684591581395,78.55438223159028,93.09819425884149,,75.13925121414846,56.54528769959198
2015-02-01,88.48761575047445,88.8195759006523,88.21995328232533,89.98825694172781,88.05060436839172,83.44898563267715,83.93025423987676,83.23661064365592,79.85661997175299,98.3880238679579,,74.99031975510803,90.57655782054866
2015-03-01,88.67064476113383,87.75373122481896,88.07514727507754,87.68468064514873,87.41902434213033,86.29634125030614,91.0037172029532,85.74328571453825,79.27125545231495,76.24939518529067,,75.33257466684574,74.0302042862834
2015-04-01,88.3423158635351,87.90333939392647,88.12177583772532,87.73083861552428,87.02382844773996,85.93684547901495,90.822400559167,85.3616846062715,84.30727846067452,88.39076727266158,,76.37665446576233,78.70483903313335
2015-05-01,88.0887859034458,88.43582705536119,88.34267674106421,87.99100464815385,89.9557099568164,90.54704781747027,89.3549437141627,86.20324717849971,77.97366079237277,109.37429933735947,,76.62026959361168,78.68530342210774
2015-06-01,88.93221884570372,89.25875933806515,88.52012354184707,88.8555176956179,89.20616420254395,88.24824741764967,89.79109158989748,85.99979473404687,78.09212039547883,92.4938580374434,,77.38235436201383,82.44772361308374
2015-07-01,88.74449715494927,89.17969348780066,89.9100088527069,90.69118787958436,89.51821307633614,86.02035089289355,89.3052625575753,85.07481527649087,78.10657263143337,86.6708593067211,,77.79359146467966,81.41393839886167
2015-08-01,89.44655973112086,90.14523029101746,88.8631713838656,89.39707748495873,89.39467141933687,90.47741353190246,90.01829622938763,85.5962216285077,79.37017478501497,115.81226847431806,,78.29169956134311,83.59120757274057
2015-09-01,90.35145986573725,91.6141279658561,90.83911728871495,91.78884402989058,91.09373299301406,92.41512413942274,94.75160489215736,85.49628362214897,79.00624734026404,122.89463504937197,,79.26233351732317,84.80159854553582
2015-10-01,93.48425161161413,92.17169878726776,91.37238535356563,92.64749104885509,93.32823358396983,91.52804718578284,91.89238877602797,89.6984238223393,79.9557119273601,109.06365134829369,,79.76160491934957,84.2459795651109
2015-11-01,92.84740229932484,92.25720893343383,92.68427136119152,93.26733756836039,93.27426668222901,89.8342525917796,111.7541799832058,88.14144754271001,81.23678180141302,135.63601087836287,,80.22073675624628,86.59583927293856
2015-12-01,94.16726853911777,94.31430700842475,94.13845919589414,93.1350399411972,94.66383207078303,93.35691523693778,107.3067719358983,88.08684942770634,81.31449288525607,101.06822891748615,,80.01484047004628,84.61588313425912
2016-01-01,94.31240943452605,94.16488191352288,94.91587239428252,93.9242294543424,98.36697298785899,91.11410733953842,109.08681539101369,88.72581574084867,83.43076864406981,112.07670301250653,,80.49975421895985,77.0389304562221
2016-02-01,94.24743612992322,94.21590537032239,93.76929360524124,93.4012495773336,93.67728316957901,94.2643932063653,96.04835072463543,89.08160554628732,81.50416433632225,109.6704161582683,,80.70062083168247,81.56653341171771
2016-03-01,93.9708562087659,93.95313061244127,94.18651239859581,93.78213600237686,92.64718464228261,94.94582970937589,98.72118794812185,88.05839796387494,87.12793279670943,106.91866454299094,,81.0236593418873,86.98689087585021
2016-04-01,94.63400317752259,94.1441476879865,94.35187305686294,94.45546318819224,96.87788930316084,93.3242966817048,93.26296306098904,91.50484128741253,83.8015640558709,83.1916894630425,,81.42692824603259,91.20569370095234
2016-05-01,94.41505320191021,94.70348953708412,94.26523903597024,94.60782553773646,96.37964354754216,93.54541849837833,92.1616735597871,90.74126215065628,83.71921087578264,97.83502999997687,,82.26636316160283,84.83002707009467
2016-06-01,94.74933612566926,96.12402556729424,94.68951104563969,100.67618763476814,96.27046272625668,96.32722355386072,101.83195469298771,93.14657679773565,84.35740876394384,106.14495423925463,,82.68884699447584,92.13960568568608
2016-07-01,95.29026633795539,95.62560340174663,94.95648498970755,96.07585093596978,96.33252180854271,96.38398875126829,104.43553028868553,91.77316783661674,84.22458553731592,118.45270697250268,,83.06595415358227,85.20786188379367
2016-08-01,96.66403720422936,97.00683793642655,95.7622160143449,99.88704793832292,98.66453141612047,98.02015396742686,101.65315911794774,92.14943602665876,85.88398726831197,130.6946292392933,,84.07519051234586,87.01539250812277
2016-09-01,96.75143593535836,97.1954591472241,96.66816266062166,96.63319520151802,101.27381916981145,94.89096814603236,97.16627288048718,94.77973854735669,85.45046098966523,98.13899090451463,,84.69169989762928,69.0258044834461
2016-10-01,97.64443818709623,99.16867568330193,98.24571698641255,100.87305620852713,97.91864618121646,96.48410510851899,99.73618218168868,95.76844057826783,89.15462541821631,128.90452292687448,,85.35480531104473,79.20012234448805
2016-11-01,99.12500143960919,99.6628027625568,99.36913626836122,99.3373428585399,98.80225809312718,97.05589439287458,99.5742898333864,96.18529443978223,87.6828154643843,103.85364861368325,,85.70332512820096,80.62348082421497
2016-12-01,100.0064677422075,100.44717783376558,100.1636436690822,98.46573062308609,100.62573896681626,99.764517267016,111.79727715253875,94.06531110591845,89.25512607121092,91.2623942979618,,85.73917057431885,83.56948721508599
2017-01-01,101.27564193309985,100.34287574953112,100.67788439691563,101.37705663489955,100.21532653863599,99.22689412774402,102.3144281712063,95.22094268763726,86.93191508992008,107.08613121384039,,86.00940344533979,85.50794337917498
2017-02-01,101.14874594653033,100.55631186977001,102.35238658945495,100.0043054934596,99.8883885078732,97.29300800446646,101.70442117986266,96.8306248045425,90.04221802594405,108.03263542773715,,86.38045859034222,85.78616187877913
2017-03-01,101.14779219010425,100.29504147008177,101.42591771986112,99.95768670855922,100.23991446956276,100.67053777988056,101.99507110879442,97.07707017350982,86.49395193241523,106.28633448808863,,86.82682698627661,98.17323742551372
2017-04-01,101.59617634781831,100.52478220964282,101.51173581302506,100.90422507189707,102.07242437205802,102.06420802935068,101.14091967874207,96.4761002509626,82.93404327907888,105.10122738806801,,88.1229026096162,90.95713377413153
2017-05-01,100.64174771122643,102.14224842543811,100.79403527299115,100.98025976932855,101.8848870861671,100.53268418988347,102.37985591354538,95.93927031941361,91.10345039847974,76.53809145002847,,88.61424279320994,126.78345761636746
2017-06-01,101.38658084958566,101.94822239097255,101.09489393709424,102.67689880093833,101.6628997583005,102.53170063856213,103.54978578446894,99.37210683725809,89.59334779874405,112.96969849640583,,89.33532149927296,92.77442048369218
2017-07-01,101.58887003073416,102.34070374505225,102.25121667598304,100.74391046745416,103.34671728587189,104.17671705235286,101.78259704250782,97.75247148658566,80.21775901069222,131.434396519497,,88.97811147762133,66.31935531090488
2017-08-01,102.97765066471881,102.94871180804358,103.15708753852263,103.00038677431124,105.26798830497214,101.63008387132508,106.60229175127476,99.34125537715607,91.06363329401258,113.16940964599506,,89.73545439779967,53.564513970386756
2017-09-01,103.63133609945109,103.57917349794897,103.68428939093803,106.79698841716652,107.1614444269966,106.32781024195148,105.84879931275864,98.2254617945818,92.06683542956863,104.85048648325653,,90.6616509323362,71.57957346515977
2017-10-01,105.313573732965,106.16134821443315,104.38807194395372,105.61891273710717,105.00867253000155,110.2540890630874,110.26360574654194,101.68249761450264,93.59385000882601,109.41590283402662,,91.05889376757985,172.60402488392893
2017-11-01,105.89329940061022,107.43978155045733,105.99292785399227,105.8313258433988,117.40602847451046,103.76496579573536,103.34240220086178,99.50653113995013,93.51965490699418,53.3080841007921,,91.75624535392788,120.47742674020374
2017-12-01,107.2544152611426,107.37068118419938,107.54200064365612,108.44655408522814,109.52749377742835,105.34093271329638,102.7991796795652,103.9815567657892,74.53081701789534,99.63132603852812,,92.14166427397502,120.5783391839167
2018-01-01,107.45052824754823,106.48832797218027,106.5478882458177,106.32417147343193,104.44976780492841,103.67224002416145,107.67035810724444,99.86808019673516,186.22781646621235,124.76149294180892,,92.39281898145667,88.75277752669602
2018-02-01,106.64541153120145,107.28799460905617,107.16787865720718,108.08776958032406,108.19207217079033,101.42783403190192,108.83025899128685,102.24777084043838,231.03439898356956,107.60635898039001,,92.58308767121646,98.2077414568861
2018-03-01,108.01578072528567,107.6866105444112,107.46152857338355,106.67726301375612,106.13107440610901,104.52628417141412,109.0009601154948,102.65970298707424,92.42820682117389,109.61128602155993,,93.09532230314557,112.20817536452049
2018-04-01,107.52607847182172,107.11770295951189,107.24109490751775,106.41708146395378,107.78248027639647,105.19122672588489,107.11023402522987,105.0105174062549,97.32879019643227,107.75456844338797,,93.60341578955497,97.05235514883685
2018-05-01,107.65294115662965,108.2317666777314,107.55523781685208,108.20030516142407,108.21937848123734,108.36929222129253,111.51070656129015,98.53243830364872,96.00686840549429,108.76836647436332,,94.20695252570032,100.2632491429572
2018-06-01,107.70731778215958,107.82463873539527,107.83208649215518,112.28204390844986,108.3395323846038,108.48447240353956,118.1332905442623,104.97144672645982,96.74294642742616,152.46993209568242,,95.57016747092182,97.73476990063439
2018-07-01,107.93402123138954,109.2891766376568,108.14296009470009,106.99053156524091,109.38267593870945,109.40988761391374,131.6471291584569,105.55729797866246,98.93811000086254,111.49060182473795,,95.93286632689747,89.7673667961927
2018-08-01,108.71815260380025,109.4394311796203,107.64145196220613,114.67532765794714,109.82588044313178,108.95563843302435,118.063889299947,105.55730946230378,82.20667306957816,113.95714313449274,,97.18681503501051,78.03836445456427
2018-09-01,109.2723226218181,108.96696667179076,109.25253435809996,109.69810942945998,108.2575239318367,114.08050587306167,109.8175413628623,104.09763932382688,98.2424159689429,149.61081574596398,,97.34754944349493,103.80174271355943
2018-10-01,110.22571860430206,110.42544592085243,110.3355612628455,110.98213690958205,113.36237338833713,110.266098228407,118.83497932118605,104.12311468823532,96.72093151041658,115.70502844446706,,98.28668575763663,103.62596673250283
2018-11-01,111.54111766261647,112.09644511164655,111.71587313324703,111.44987348203964,107.77443480343331,111.6728882751052,118.82262068909036,108.23027150679802,100.26098523933,110.77289093516836,,98.31519018267102,102.40368557527181
2018-12-01,112.62923752619335,112.75207277133478,112.50754175791829,117.69067403074988,111.63202429192053,111.59988854141949,115.18902197680681,109.75817596923403,100.00423200017056,114.66980245229047,,98.50338210954095,95.11869094452763
2019-01-01,113.12638953548793,112.48235681143832,113.52496689060776,111.97956682004803,116.03406766493302,111.91565452388845,118.1459055384871,106.55973897473896,102.16246756929945,92.24135906824097,,98.36721328784823,97.90775294562414
2019-02-01,113.58416775263132,113.32344998315942,113.62814497721484,113.99034282609323,119.3055450957411,111.79694305035373,122.2350682224056,110.17541407190568,103.58027286228247,114.88632982585428,,98.47257550527588,96.9607261814436
2019-03-01,113.53441124729021,113.49110475923337,113.30868407008236,114.31038146320365,113.83971471645914,109.82914836166466,115.84461632615528,109.16414594557278,103.17522965949854,115.02546782045589,,98.60009337074595,97.1179254980041
2019-04-01,113.79743606974831,114.7758563485421,113.18408803101342,113.35061571707323,112.65210997723496,113.00788013992025,113.86445919656515,107.33692707436305,101.04892905927552,111.58384057577021,,99.5195733191995,106.34804763858772
2019-05-01,113.31554058034315,113.44365492915406,113.13691185131458,113.35834844090141,113.69806860080726,111.28964451901165,115.58264873459179,111.07857537999989,103.40949083176429,130.78605696500216,,99.911388381565,78.72095547598713
2019-06-01,113.60838024801383,114.6458241561051,113.4680092808982,115.35960076412846,113.90198730680635,114.4183853141404,124.0847432484525,113.3878492854753,102.10684397787384,146.4700708958274,,100.3104757680202,110.07987757368288
2019-07-01,114.46814167158156,114.62718655391203,114.45207057255168,115.11126892193055,114.22907616789976,112.83655796938962,117.03596725146836,110.86953259640177,101.89856947240867,122.14620015492136,,101.11706438731683,96.26730249715088
2019-08-01,115.11701769900534,118.78007720954912,114.65978064263507,115.71457268753744,117.03720835480148,114.52811270585147,114.81548223638875,111.61794385385643,103.77743079203886,126.49942883558815,,101.7487100739557,97.21999691118863
2019-09-01,115.87608130875539,,115.25597616335791,115.78039941292035,117.75436121906229,117.99193562058558,115.30627989515948,112.54054881783402,105.28913622559044,118.97587231632355,,102.89034667195402,91.32471957228834
2019-10-01,117.24231549432994,,116.9070002190455,117.4471269244078,116.84094029561243,115.92148117612277,119.66371998706428,112.87119127297137,104.69846042484737,178.31535922776476,,,102.04131263563292
2019-11-01,117.73628004486972,,117.37503745438119,117.81325240517721,123.30869576519896,119.54317858754695,119.04260664380689,115.83366418430752,106.04971644145341,126.75023678509221,,,109.60342898425093
2019-12-01,118.31979518516381,,118.01706755405016,117.05079843123342,119.66994077745267,116.21672964995008,121.40384970562121,114.09374618075122,105.45323159559669,114.72938349702214,,,104.77929520210591
2020-01-01,118.81539156226928,,118.98693284705107,117.24927819347306,118.79818032207193,117.59267747713922,151.8766654708929,113.52174432889912,104.40993958106168,161.69921273244404,,,104.09111291120955
2020-02-01,,,119.02374719452656,119.5229575990609,118.6569336111337,117.32406553232902,123.74687478063548,112.99806696497203,106.66946556564739,121.06462701665798,,,103.77955186063582
2020-03-01,,,120.25513224804813,,122.26310409204626,115.16822587682509,120.07983950076519,113.117092041089,,,,,
2020-04-01,,,,,,,,,,,,,
2020-05-01,,,,,,,,,,,,,
2020-06-01,,,,,,,,,,,,,
2020-07-01,,,,,,,,,,,,,
2020-08-01,,,,,,,,,,,,,
2020-09-01,,,,,,,,,,,,,
2020-10-01,,,,,,,,,,,,,
2020-11-01,,,,,,,,,,,,,
2020-12-01,,,,,,,,,,,,,
